Date,AAPL,MSFT,TLT
2021-10-19,145.63218688964844,298.2506408691406,126.6233901977539
2021-10-20,146.12167358398438,297.457275390625,125.76859283447266
2021-10-21,146.3370361328125,300.6986999511719,125.61884307861328
2021-10-22,145.56365966796875,299.15045166015625,127.00221252441406
2021-10-25,145.5147247314453,298.1539306640625,126.80844116210938
2021-10-26,146.180419921875,300.06982421875,127.85699462890625
2021-10-27,145.72032165527344,312.7069396972656,130.18328857421875
2021-10-28,149.36207580566406,313.84869384765625,129.74273681640625
2021-10-29,146.6503448486328,320.8833312988281,130.13922119140625
2021-11-01,145.82798767089844,318.7062072753906,129.20228576660156
2021-11-02,146.86569213867188,322.34454345703125,129.7756805419922
2021-11-03,148.30479431152344,323.1862487792969,128.43466186523438
2021-11-04,147.7859344482422,325.54730224609375,129.78448486328125
2021-11-05,148.31533813476562,325.1795959472656,131.72552490234375
2021-11-08,147.49183654785156,326.0794677734375,131.4785614013672
2021-11-09,147.85455322265625,325.0731506347656,133.190185546875
2021-11-10,145.0211944580078,320.0898742675781,130.75506591796875
2021-11-11,144.97218322753906,321.6670837402344,130.56094360351562
2021-11-12,147.0506134033203,325.81817626953125,129.98745727539062
2021-11-15,147.06040954589844,325.1892395019531,128.35523986816406
2021-11-16,148.0408172607422,328.51788330078125,128.02882385253906
2021-11-17,150.4820556640625,328.7408752441406,129.04336547851562
2021-11-18,154.7761993408203,330.82501220703125,129.52867126464844
2021-11-19,157.40367126464844,332.6086730957031,130.89622497558594
2021-11-22,157.86447143554688,329.4291076660156,129.3610382080078
2021-11-23,158.24684143066406,327.3448791503906,127.49063873291016
2021-11-24,158.76644897460938,327.56787109375,129.5374755859375
2021-11-26,153.7369842529297,319.58978271484375,132.81076049804688
2021-11-29,157.09974670410156,326.3270568847656,131.74325561523438
2021-11-30,162.0605926513672,320.471923828125,133.7460174560547
2021-12-01,161.54100036621094,319.97747802734375,134.571044921875
2021-12-02,160.55076599121094,319.40557861328125,134.7388916015625
2021-12-03,158.66839599609375,313.12384033203125,136.34661865234375
2021-12-06,162.08021545410156,316.2066345214844,134.47386169433594
2021-12-07,167.82534790039062,324.66943359375,133.3873748779297
2021-12-08,171.64892578125,324.7178649902344,131.0818328857422
2021-12-09,171.13914489746094,322.9051513671875,131.8149871826172
2021-12-10,175.9333038330078,332.0561828613281,131.4969940185547
2021-12-13,172.29600524902344,329.01226806640625,133.44033813476562
2021-12-14,170.91363525390625,318.290771484375,133.12232971191406
2021-12-15,175.78622436523438,324.4076843261719,131.8415069580078
2021-12-16,168.88421630859375,314.9560241699219,131.89279174804688
2021-12-17,167.78614807128906,313.8897705078125,133.38739013671875
2021-12-20,166.42340087890625,310.1187744140625,132.38803100585938
2021-12-21,169.5998992919922,317.2729187011719,131.88394165039062
2021-12-22,172.1979522705078,323.00201416015625,132.49417114257812
2021-12-23,172.82542419433594,324.4463806152344,131.34449768066406
2021-12-27,176.79605102539062,331.9689025878906,131.66282653808594
2021-12-28,175.7764434814453,330.8056640625,131.1410675048828
2021-12-29,175.86468505859375,331.4842529296875,129.7083740234375
2021-12-30,174.70777893066406,328.9347229003906,130.796142578125
2021-12-31,174.0901641845703,326.0265197753906,131.0526123046875
2022-01-03,178.44313049316406,324.50457763671875,127.61248779296875
2022-01-04,176.17837524414062,318.9403076171875,127.08190155029297
2022-01-05,171.49208068847656,306.6968078613281,126.3920669555664
2022-01-06,168.6293182373047,304.2733154296875,126.71932220458984
2022-01-07,168.7959747314453,304.428466796875,125.80841827392578
2022-01-10,168.8155975341797,304.65142822265625,126.11795043945312
2022-01-11,171.64892578125,305.33966064453125,126.95809173583984
2022-01-12,172.0901336669922,308.52899169921875,126.47168731689453
2022-01-13,168.8155975341797,295.4712219238281,127.59478759765625
2022-01-14,169.67831420898438,300.7059631347656,125.66688537597656
2022-01-18,166.47244262695312,293.3870849609375,123.89817810058594
2022-01-19,162.97235107421875,294.0462646484375,124.7560043334961
2022-01-20,161.2860565185547,292.3692626953125,125.5254135131836
2022-01-21,159.22723388671875,286.96966552734375,127.01995086669922
2022-01-24,158.45269775390625,287.2992858886719,125.97643280029297
2022-01-25,156.6487579345703,279.6604309082031,125.77301025390625
2022-01-26,156.56056213378906,287.6288757324219,124.25194549560547
2022-01-27,156.09976196289062,290.6630859375,126.53356170654297
2022-01-28,166.9920196533203,298.8254089355469,126.57781219482422
2022-01-31,171.3548126220703,301.462158203125,125.9233627319336
2022-02-01,171.18814086914062,299.3100280761719,125.50537872314453
2022-02-02,172.39402770996094,303.8662109375,125.93045806884766
2022-02-03,169.5116424560547,292.0299072265625,124.94742584228516
2022-02-04,169.22695922851562,296.57635498046875,123.1054458618164
2022-02-07,168.5103759765625,291.7391052246094,123.18515014648438
2022-02-08,171.62222290039062,295.2386169433594,122.36154174804688
2022-02-09,173.04562377929688,301.68505859375,122.59178161621094
2022-02-10,168.9619140625,293.1253356933594,120.64349365234375
2022-02-11,165.54579162597656,286.0099792480469,122.43240356445312
2022-02-14,165.78140258789062,285.9712219238281,120.9091796875
2022-02-15,169.61962890625,291.27374267578125,119.5365219116211
2022-02-16,169.38404846191406,290.9338073730469,120.24494171142578
2022-02-17,165.78140258789062,282.4146728515625,121.13941192626953
2022-02-18,164.23037719726562,279.6947021484375,122.41468048095703
2022-02-22,161.30506896972656,279.4906921386719,122.73347473144531
2022-02-23,157.13304138183594,272.2537536621094,121.0420150756836
2022-02-24,159.7540740966797,286.1642150878906,121.12171936035156
2022-02-25,161.8253173828125,288.8063659667969,121.21026611328125
2022-02-28,162.0903778076172,290.244140625,123.86705017089844
2022-03-01,160.2056121826172,286.5139465332031,125.29916381835938
2022-03-02,163.50396728515625,291.6041259765625,121.01608276367188
2022-03-03,163.17999267578125,287.4562072753906,122.24866485595703
2022-03-04,160.1761474609375,281.5694885253906,124.35919189453125
2022-03-07,156.37718200683594,270.9327392578125,123.410400390625
2022-03-08,154.55130004882812,267.9602355957031,122.1689453125
2022-03-09,159.960205078125,280.24835205078125,120.9717788696289
2022-03-10,155.61148071289062,277.4216003417969,119.23368072509766
2022-03-11,151.89102172851562,272.0595397949219,119.63276672363281
2022-03-14,147.8563995361328,268.5333557128906,116.8394546508789
2022-03-15,152.24440002441406,278.9370422363281,116.63549041748047
2022-03-16,156.66183471679688,285.969970703125,117.77947235107422
2022-03-17,157.6729278564453,286.77618408203125,116.90153503417969
2022-03-18,160.97129821777344,291.8371276855469,118.32926940917969
2022-03-21,162.34559631347656,290.6034851074219,115.5891342163086
2022-03-22,165.7224884033203,295.3634033203125,114.10820770263672
2022-03-23,167.08697509765625,290.92413330078125,116.60890197753906
2022-03-24,170.87615966796875,295.4022216796875,115.69554901123047
2022-03-25,171.5142364501953,294.9942626953125,114.09052276611328
2022-03-28,172.37811279296875,301.8134460449219,115.0659408569336
2022-03-29,175.6764678955078,306.3887634277344,115.93496704101562
2022-03-30,174.50828552246094,304.8830261230469,116.8394546508789
2022-03-31,171.40626525878906,299.4918212890625,117.12324523925781
2022-04-01,171.11178588867188,300.570068359375,117.56908416748047
2022-04-04,175.16598510742188,305.9613342285156,116.75202941894531
2022-04-05,171.8479766845703,301.98828125,114.11431121826172
2022-04-06,168.67727661132812,290.9338073730469,113.19064331054688
2022-04-07,168.98155212402344,292.7503356933594,112.3380355834961
2022-04-08,166.9691619873047,288.47613525390625,111.12134552001953
2022-04-11,162.70883178710938,277.1010437011719,109.36286163330078
2022-04-12,164.5837860107422,273.99261474609375,109.21188354492188
2022-04-13,167.2735137939453,279.39361572265625,109.43388366699219
2022-04-14,162.25726318359375,271.82635498046875,107.240234375
2022-04-18,162.0413055419922,272.4966125488281,106.7073745727539
2022-04-19,164.32847595214844,277.13995361328125,105.90808868408203
2022-04-20,164.1616668701172,278.1695861816406,108.03953552246094
2022-04-21,163.36654663085938,272.7783508300781,107.240234375
2022-04-22,158.8214569091797,266.1922912597656,106.56529235839844
2022-04-25,159.8914794921875,272.6909484863281,107.63101959228516
2022-04-26,153.92303466796875,262.49127197265625,108.71453857421875
2022-04-27,153.69725036621094,275.119384765625,107.32017517089844
2022-04-28,160.63751220703125,281.3460998535156,107.48003387451172
2022-04-29,154.7574462890625,269.5823974609375,106.08570098876953
2022-05-02,155.06173706054688,276.3336181640625,104.24685668945312
2022-05-03,156.55384826660156,273.7206726074219,104.94963836669922
2022-05-04,162.97386169433594,281.6860656738281,105.52787780761719
2022-05-05,153.89358520507812,269.4173278808594,102.63660430908203
2022-05-06,154.62109375,266.872314453125,101.12422943115234
2022-05-09,149.4893035888672,257.0125732421875,102.01385498046875
2022-05-10,151.89788818359375,261.7917785644531,102.9390869140625
2022-05-11,144.02330017089844,253.09783935546875,104.9229736328125
2022-05-12,140.14993286132812,248.04656982421875,104.72722625732422
2022-05-13,144.62303161621094,253.65150451660156,103.17926025390625
2022-05-16,143.0795135498047,254.02066040039062,103.07252502441406
2022-05-17,146.7169952392578,259.1885070800781,101.82704162597656
2022-05-18,138.4393310546875,247.38775634765625,103.99773406982422
2022-05-19,135.02801513671875,246.4724884033203,104.24685668945312
2022-05-20,135.2639617919922,245.90777587890625,105.43004608154297
2022-05-23,140.6906280517578,253.78466796875,103.69525146484375
2022-05-24,137.9871063232422,252.78182983398438,105.74142456054688
2022-05-25,138.14442443847656,255.6054229736328,106.15955352783203
2022-05-26,141.3493194580078,258.8964538574219,105.67913818359375
2022-05-27,147.11024475097656,266.0430603027344,105.93714141845703
2022-05-31,146.32374572753906,264.70916748046875,103.69525146484375
2022-06-01,146.1959686279297,265.2446594238281,103.57674407958984
2022-06-02,148.6536865234375,267.3477783203125,103.63019561767578
2022-06-03,142.9222412109375,262.9078674316406,103.40738677978516
2022-06-06,143.6693878173828,261.67132568359375,101.50020599365234
2022-06-07,146.1959686279297,265.3225402832031,102.59639739990234
2022-06-08,145.4586639404297,263.2876281738281,101.6873550415039
2022-06-09,140.22860717773438,257.8156433105469,102.0260238647461
2022-06-10,134.81173706054688,246.32644653320312,101.39325714111328
2022-06-13,129.65048217773438,235.8790740966797,98.21163177490234
2022-06-14,130.51559448242188,238.0503387451172,96.97286224365234
2022-06-15,133.14044189453125,245.1288299560547,98.7820053100586
2022-06-16,127.86125183105469,238.5177001953125,99.56626892089844
2022-06-17,129.3358917236328,241.12709045410156,99.88710021972656
2022-06-21,133.57302856445312,247.0566864013672,98.19380187988281
2022-06-22,133.0618133544922,246.4627685546875,100.8941650390625
2022-06-23,135.93246459960938,252.0417938232422,101.7229995727539
2022-06-24,139.26515197753906,260.6489562988281,100.31488037109375
2022-06-27,139.26515197753906,257.9130554199219,99.45932006835938
2022-06-28,135.11647033691406,249.72450256347656,99.92276000976562
2022-06-29,136.87620544433594,253.4049530029297,101.48239135742188
2022-06-30,134.40866088867188,250.0652618408203,102.37358856201172
2022-07-01,136.58128356933594,252.7428741455078,103.42462158203125
2022-07-05,139.1668243408203,255.92674255371094,104.23723602294922
2022-07-06,140.5038604736328,259.1982421875,102.48699951171875
2022-07-07,143.87588500976562,261.33056640625,101.58506774902344
2022-07-08,144.55421447753906,260.6100158691406,100.45995330810547
2022-07-11,142.4208526611328,257.54302978515625,102.19232940673828
2022-07-12,143.3941192626953,246.98854064941406,102.799560546875
2022-07-13,143.0303955078125,246.06353759765625,103.97827911376953
2022-07-14,145.96002197265625,247.38775634765625,103.12995147705078
2022-07-15,147.63128662109375,249.95822143554688,103.71037292480469
2022-07-18,144.5836639404297,247.55323791503906,102.6298828125
2022-07-19,148.44725036621094,252.69415283203125,102.07623291015625
2022-07-20,150.4527130126953,255.3620147705078,102.3441390991211
2022-07-21,152.7237091064453,257.8642883300781,104.11221313476562
2022-07-22,151.48500061035156,253.5023193359375,105.86244201660156
2022-07-25,150.36427307128906,252.0126190185547,104.82661437988281
2022-07-26,149.03709411621094,245.26515197753906,104.90697479248047
2022-07-27,154.1393280029297,261.66162109375,104.31759643554688
2022-07-28,154.68992614746094,269.1295166015625,105.1480712890625
2022-07-29,159.76268005371094,273.34552001953125,104.86231994628906
2022-08-01,158.77957153320312,270.6874084472656,107.38777160644531
2022-08-02,157.304931640625,267.58148193359375,105.11550903320312
2022-08-03,163.3214569091797,275.02996826171875,106.77050018310547
2022-08-04,163.00686645507812,276.17889404296875,106.7347183227539
2022-08-05,162.78041076660156,275.4583435058594,104.19404602050781
2022-08-08,162.30792236328125,272.9366149902344,105.8758773803711
2022-08-09,162.35711669921875,274.86444091796875,105.46439361572266
2022-08-10,166.60997009277344,281.5437927246094,104.77555084228516
2022-08-11,165.87164306640625,279.4601135253906,102.33329772949219
2022-08-12,169.42556762695312,284.22137451171875,103.37104034423828
2022-08-15,170.49859619140625,285.740234375,103.28155517578125
2022-08-16,170.34109497070312,285.0002746582031,103.71097564697266
2022-08-17,171.8374786376953,284.24896240234375,102.62850189208984
2022-08-18,171.4436798095703,283.1268310546875,102.78058624267578
2022-08-19,168.8545379638672,279.2044677734375,101.12557220458984
2022-08-22,164.96592712402344,271.00836181640625,100.78565216064453
2022-08-23,164.63121032714844,269.7301025390625,100.23094940185547
2022-08-24,164.92657470703125,269.0959167480469,99.49739837646484
2022-08-25,167.3876953125,272.08172607421875,100.88402557373047
2022-08-26,161.07730102539062,261.5827941894531,101.64441680908203
2022-08-29,158.87213134765625,258.7922058105469,100.80353546142578
2022-08-30,156.44053649902344,256.5870666503906,101.05400848388672
2022-08-31,154.77674865722656,255.12347412109375,100.08782958984375
2022-09-01,155.50527954101562,254.0794219970703,98.25540161132812
2022-09-02,153.3887176513672,249.8447723388672,98.8112564086914
2022-09-06,152.12860107421875,247.1029815673828,96.36382293701172
2022-09-07,153.53636169433594,251.82554626464844,97.88787078857422
2022-09-08,152.05970764160156,252.24508666992188,96.88378143310547
2022-09-09,154.9244384765625,258.0408935546875,97.09893798828125
2022-09-12,160.89027404785156,260.1777038574219,96.30107879638672
2022-09-13,151.4492950439453,245.8735809326172,96.52520751953125
2022-09-14,152.896484375,246.0979766845703,96.8569107055664
2022-09-15,150.0021514892578,239.4239959716797,96.79413604736328
2022-09-16,148.3581085205078,238.79957580566406,95.98728942871094
2022-09-19,152.07936096191406,238.58489990234375,96.21141815185547
2022-09-20,154.46173095703125,236.56512451171875,95.25216674804688
2022-09-21,151.3311767578125,233.1501007080078,96.84790802001953
2022-09-22,150.36643981933594,235.1307830810547,94.37362670898438
2022-09-23,148.09226989746094,232.14508056640625,94.75911712646484
2022-09-26,148.42701721191406,231.68650817871094,92.94818878173828
2022-09-27,149.40164184570312,230.67176818847656,90.5007553100586
2022-09-28,147.51144409179688,235.21864318847656,93.53092193603516
2022-09-29,140.26583862304688,231.73529052734375,93.04682159423828
2022-09-30,136.0523681640625,227.2469024658203,91.84550476074219
2022-10-03,140.2362823486328,234.89663696289062,93.30487823486328
2022-10-04,143.82958984375,242.8390655517578,93.04427337646484
2022-10-05,144.1249237060547,243.15126037597656,92.1546401977539
2022-10-06,143.1699981689453,240.79978942871094,91.64240264892578
2022-10-07,137.91297912597656,228.554443359375,90.75276947021484
2022-10-10,138.23785400390625,223.68553161621094,89.34190368652344
2022-10-11,136.8201904296875,219.93873596191406,89.73729705810547
2022-10-12,136.190185546875,220.2705078125,90.1776351928711
2022-10-13,140.76791381835938,228.554443359375,89.31494903564453
2022-10-14,136.2295379638672,223.01226806640625,88.57809448242188
2022-10-17,140.1969451904297,231.76454162597656,88.14672088623047
2022-10-18,141.51609802246094,232.7110137939453,88.35342407226562
2022-10-19,141.62442016601562,230.74002075195312,86.74486541748047
2022-10-20,141.1616973876953,230.41802978515625,85.26211547851562
2022-10-21,144.98141479492188,236.2431182861328,83.72547912597656
2022-10-24,147.1275177001953,241.24864196777344,83.03353118896484
2022-10-25,149.97259521484375,244.57586669921875,85.45085144042969
2022-10-26,147.0290985107422,225.7052764892578,86.68195343017578
2022-10-27,142.5498046875,221.2462158203125,87.58960723876953
2022-10-28,153.31980895996094,230.14483642578125,86.98751068115234
2022-10-31,150.95709228515625,226.49563598632812,86.36746215820312
2022-11-01,148.3088836669922,222.63172912597656,87.17459869384766
2022-11-02,142.77618408203125,214.7576141357422,86.79623413085938
2022-11-03,136.7218017578125,209.0496063232422,86.32780456542969
2022-11-04,136.45555114746094,216.01632690429688,84.87747955322266
2022-11-07,136.988037109375,222.3390350341797,84.0306625366211
2022-11-08,137.55995178222656,223.31472778320312,84.94953155517578
2022-11-09,132.99435424804688,219.060546875,85.22879028320312
2022-11-10,144.82748413085938,237.0822296142578,88.50785827636719
2022-11-11,147.61813354492188,241.11203002929688,88.1835708618164
2022-11-14,146.21786499023438,235.68698120117188,87.96733093261719
2022-11-15,147.95339965820312,236.0968017578125,89.39066314697266
2022-11-16,146.72073364257812,236.52728271484375,91.34551239013672
2022-11-17,148.62393188476562,236.47836303710938,90.38159942626953
2022-11-18,149.1859588623047,236.0282745361328,89.76001739501953
2022-11-21,145.95162963867188,236.8404083251953,90.13835906982422
2022-11-22,148.0914306640625,239.7562713623047,91.41759490966797
2022-11-23,148.96908569335938,242.2513885498047,93.01206970214844
2022-11-25,146.05023193359375,242.16334533691406,92.69677734375
2022-11-28,142.21432495117188,236.55665588378906,92.95802307128906
2022-11-29,139.2067413330078,235.15744018554688,91.86800384521484
2022-11-30,145.97134399414062,249.64866638183594,92.54363250732422
2022-12-01,146.24745178222656,249.2083740234375,95.5000228881836
2022-12-02,145.75440979003906,249.53126525878906,96.70097351074219
2022-12-05,144.5908203125,244.81500244140625,95.34650421142578
2022-12-06,140.92254638671875,239.84434509277344,96.5745620727539
2022-12-07,138.97994995117188,239.11045837402344,98.85011291503906
2022-12-08,140.66615295410156,242.0752716064453,98.57917785644531
2022-12-09,140.1829833984375,240.13790893554688,96.01470947265625
2022-12-12,142.4805908203125,247.07528686523438,96.32170867919922
2022-12-13,143.44696044921875,251.390380859375,97.25179290771484
2022-12-14,141.21839904785156,251.68392944335938,97.6672134399414
2022-12-15,134.60166931152344,243.6505889892578,98.04829406738281
2022-12-16,132.63937377929688,239.42359924316406,96.95301055908203
2022-12-19,130.5291290283203,235.27481079101562,95.32369232177734
2022-12-20,130.46009826660156,236.5957794189453,93.63101196289062
2022-12-21,133.56629943847656,239.16920471191406,93.86634063720703
2022-12-22,130.3910675048828,233.06349182128906,93.84825134277344
2022-12-23,130.0262451171875,233.5918731689453,92.47241973876953
2022-12-27,128.22164916992188,231.8599853515625,90.64396667480469
2022-12-28,124.28715515136719,229.48223876953125,90.10991668701172
2022-12-29,127.80753326416016,235.8227996826172,91.13273620605469
2022-12-30,128.12306213378906,234.65841674804688,90.11893463134766
2023-01-03,123.33064270019531,234.42356872558594,91.8387680053711
2023-01-04,124.60271453857422,224.1691436767578,93.09696197509766
2023-01-05,123.28132629394531,217.5252685546875,93.48621368408203
2023-01-06,127.8173599243164,220.08888244628906,95.20602416992188
2023-01-09,128.3399658203125,222.2317352294922,95.712890625
2023-01-10,128.9119415283203,223.92453002929688,94.1288833618164
2023-01-11,131.63356018066406,230.69558715820312,95.65858459472656
2023-01-12,131.5546875,233.37660217285156,97.54135131835938
2023-01-13,132.88589477539062,234.08111572265625,96.62712860107422
2023-01-17,134.04949951171875,235.177001953125,96.0025863647461
2023-01-18,133.3296356201172,230.73471069335938,98.328857421875
2023-01-19,133.3887939453125,226.93824768066406,97.7133560180664
2023-01-20,135.95262145996094,235.04978942871094,96.12928009033203
2023-01-23,139.1475830078125,237.35902404785156,95.67668914794922
2023-01-24,140.54783630371094,236.8306427001953,97.05255889892578
2023-01-25,139.88717651367188,235.43141174316406,97.28793334960938
2023-01-26,141.95794677734375,242.66236877441406,96.83531951904297
2023-01-27,143.90054321289062,242.81890869140625,96.5909423828125
2023-01-30,141.01129150390625,237.48622131347656,96.2379379272461
2023-01-31,142.28334045410156,242.47640991210938,97.00730895996094
2023-02-01,143.40750122070312,247.31011962890625,98.1734619140625
2023-02-02,148.72254943847656,258.9050598144531,98.30052185058594
2023-02-03,152.35137939453125,252.7895965576172,96.83036041259766
2023-02-06,149.61988830566406,251.24359130859375,96.11343383789062
2023-02-07,152.499267578125,261.8013610839844,95.34204864501953
2023-02-08,149.8072509765625,260.9892883300781,95.79582214355469
2023-02-09,148.77183532714844,257.9461364746094,94.8883056640625
2023-02-10,149.13723754882812,257.4373474121094,93.82653045654297
2023-02-13,151.94203186035156,265.48046875,94.61605072021484
2023-02-14,151.30010986328125,266.3121643066406,94.39824676513672
2023-02-15,153.4036865234375,264.18359375,93.51797485351562
2023-02-16,151.80377197265625,257.1502685546875,92.19303131103516
2023-02-17,150.65814208984375,253.1382598876953,92.90995025634766
2023-02-21,146.63864135742188,247.85110473632812,91.10401916503906
2023-02-22,147.0632781982422,246.7132110595703,91.93893432617188
2023-02-23,147.54721069335938,249.91104125976562,92.83734893798828
2023-02-24,144.8905792236328,244.46688842773438,91.6303482055664
2023-02-27,146.08555603027344,245.3889617919922,91.88445281982422
2023-02-28,145.58192443847656,244.66307067871094,92.30191040039062
2023-03-01,143.5079345703125,241.5731964111328,91.31031036376953
2023-03-02,144.1005096435547,246.32081604003906,90.50064849853516
2023-03-03,149.1570281982422,250.42108154296875,92.69310760498047
2023-03-06,151.9223175048828,251.9709930419922,91.97441864013672
2023-03-07,149.71994018554688,249.30284118652344,92.5384521484375
2023-03-08,150.97421264648438,248.8614501953125,92.62944030761719
2023-03-09,148.72244262695312,247.5077667236328,92.85686492919922
2023-03-10,146.65838623046875,243.84890747070312,96.05913543701172
2023-03-13,148.6039581298828,249.07725524902344,96.27745819091797
2023-03-14,150.69764709472656,255.81619262695312,94.69453430175781
2023-03-15,151.0927276611328,260.3775329589844,96.52310180664062
2023-03-16,153.91720581054688,270.932373046875,95.76802825927734
2023-03-17,153.07777404785156,274.1007080078125,97.20542907714844
2023-03-20,155.44801330566406,267.03802490234375,96.35028076171875
2023-03-21,157.30470275878906,268.5584716796875,95.52239990234375
2023-03-22,155.8726806640625,267.09686279296875,96.79602813720703
2023-03-23,156.95904541015625,272.36444091796875,96.79602813720703
2023-03-24,158.26266479492188,275.2189636230469,97.20542907714844
2023-03-27,156.3170928955078,271.1088562011719,94.9219741821289
2023-03-28,155.69488525390625,269.9808044433594,95.09481048583984
2023-03-29,158.77621459960938,275.1601257324219,94.90379333496094
2023-03-30,160.34649658203125,278.6325988769531,95.3404541015625
2023-03-31,162.85498046875,282.801513671875,96.76874542236328
2023-04-03,164.1092529296875,281.7519836425781,97.22383880615234
2023-04-04,163.57595825195312,281.7029113769531,97.70722198486328
2023-04-05,161.72914123535156,278.9171142578125,98.72870635986328
2023-04-06,162.61798095703125,286.0386047363281,98.98410034179688
2023-04-10,160.02061462402344,283.87078857421875,97.38801574707031
2023-04-11,158.8058319091797,277.43585205078125,97.58866119384766
2023-04-12,158.11456298828125,278.083251953125,97.48832702636719
2023-04-13,163.50682067871094,284.31219482421875,96.72221374511719
2023-04-14,163.16116333007812,280.6827697753906,95.83753967285156
2023-04-17,163.180908203125,283.2920227050781,94.69750213623047
2023-04-18,164.40554809570312,282.8702087402344,95.03495025634766
2023-04-19,165.55116271972656,282.9486999511719,94.9437255859375
2023-04-20,164.5832977294922,280.6533203125,95.75543975830078
2023-04-21,162.9735107421875,280.30999755859375,95.21736145019531
2023-04-24,163.27967834472656,276.3961181640625,96.13851165771484
2023-04-25,161.73902893066406,270.1672058105469,97.55216979980469
2023-04-26,161.72914123535156,289.7366638183594,96.512451171875
2023-04-27,166.32147216796875,299.0163269042969,95.55479431152344
2023-04-28,167.57571411132812,301.3999938964844,97.09618377685547
2023-05-01,167.48683166503906,299.73236083984375,94.29644012451172
2023-05-02,166.44985961914062,299.5852355957031,96.64629364013672
2023-05-03,165.37338256835938,298.5945129394531,97.1857681274414
2023-05-04,163.73397827148438,299.5852355957031,96.22569274902344
2023-05-05,171.41751098632812,304.72528076171875,95.90569305419922
2023-05-08,171.34835815429688,302.763427734375,94.56159973144531
2023-05-09,169.63980102539062,301.1448974609375,94.22329711914062
2023-05-10,171.40760803222656,306.3536376953125,95.13761901855469
2023-05-11,171.59523010253906,304.1955871582031,96.1434097290039
2023-05-12,170.6656494140625,303.0773620605469,95.33878326416016
2023-05-15,170.17115783691406,303.5579528808594,94.35130310058594
2023-05-16,170.17115783691406,305.7945251464844,94.06782531738281
2023-05-17,170.78428649902344,308.6846923828125,93.79354095458984
2023-05-18,173.11825561523438,313.12823486328125,93.09864044189453
2023-05-19,173.22703552246094,312.9513244628906,92.44029235839844
2023-05-22,172.27760314941406,315.7431945800781,92.11112976074219
2023-05-23,169.66677856445312,309.9234313964844,92.37630462646484
2023-05-24,169.9436798095703,308.5372314453125,91.91915130615234
2023-05-25,171.0809783935547,320.4029846191406,91.6905517578125
2023-05-26,173.49403381347656,327.2549743652344,92.43115997314453
2023-05-30,175.3434295654297,325.6034240722656,93.35466003417969
2023-05-31,175.2939910888672,322.8312072753906,94.16841888427734
2023-06-01,178.10264587402344,326.9502258300781,94.53789520263672
2023-06-02,178.95315551757812,329.72247314453125,93.50191497802734
2023-06-05,177.59825134277344,330.2533264160156,93.3277587890625
2023-06-06,177.2323760986328,328.0315856933594,93.87779998779297
2023-06-07,175.85768127441406,317.9059753417969,92.48429107666016
2023-06-08,178.5773468017578,319.7541198730469,93.56609344482422
2023-06-09,178.96304321289062,321.25823974609375,93.4377670288086
2023-06-12,181.76181030273438,326.2325744628906,93.7127914428711
2023-06-13,181.28707885742188,328.63128662109375,92.78684997558594
2023-06-14,181.9200439453125,331.629638671875,93.52943420410156
2023-06-15,183.95730590820312,342.2075500488281,94.42788696289062
2023-06-16,182.87933349609375,336.53515625,94.0611572265625
2023-06-20,182.9683380126953,332.3276062011719,94.71208953857422
2023-06-21,181.92991638183594,327.9136657714844,94.9412612915039
2023-06-22,184.93638610839844,333.9595031738281,93.79530334472656
2023-06-23,184.61988830566406,329.3489074707031,94.73042297363281
2023-06-26,183.22547912597656,323.03759765625,94.83125305175781
2023-06-27,185.9846954345703,328.90655517578125,94.5837173461914
2023-06-28,187.16152954101562,330.1648864746094,94.98710632324219
2023-06-29,187.49777221679688,329.3783874511719,93.27273559570312
2023-06-30,191.82943725585938,334.7754821777344,94.37287902832031
2023-07-03,190.3361358642578,332.26861572265625,93.83786010742188
2023-07-05,189.2185821533203,332.4259338378906,92.94618225097656
2023-07-06,189.69329833984375,335.49310302734375,91.63165283203125
2023-07-07,188.57577514648438,331.51165771484375,91.08009338378906
2023-07-10,186.5286102294922,326.2129211425781,91.1996078491211
2023-07-11,186.0044708251953,326.84210205078125,91.66840362548828
2023-07-12,187.67581176757812,331.4919738769531,92.68880462646484
2023-07-13,188.4373016357422,336.85955810546875,93.6632080078125
2023-07-14,188.58566284179688,339.3958740234375,93.11164093017578
2023-07-17,191.84927368164062,339.8775939941406,93.15762329101562
2023-07-18,191.59210205078125,353.4046630859375,93.58048248291016
2023-07-19,192.94699096679688,349.0693054199219,94.63760375976562
2023-07-20,190.99871826171875,340.9983215332031,93.48855590820312
2023-07-21,189.8218536376953,337.9508056640625,93.51612091064453
2023-07-24,190.6229248046875,339.26812744140625,93.1760025024414
2023-07-25,191.4833221435547,345.0387878417969,93.0013427734375
2023-07-26,192.35360717773438,332.0523376464844,93.0932388305664
2023-07-27,191.08773803710938,325.1217041015625,91.2823257446289
2023-07-28,193.6689453125,332.6422119140625,91.75115203857422
2023-07-31,194.28208923339844,330.23370361328125,91.9717788696289
2023-08-01,193.4513397216797,330.64654541015625,90.46464538574219
2023-08-02,190.45481872558594,321.9562683105469,89.49674224853516
2023-08-03,189.0603485107422,321.13037109375,87.43195343017578
2023-08-04,179.98165893554688,322.2314758300781,88.98053741455078
2023-08-07,176.87631225585938,324.5220031738281,88.10484313964844
2023-08-08,177.8158416748047,320.53076171875,89.1280517578125
